ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-1338606,2,41.263172,-96.129463,Boys Town,Douglas,NE,90.0,90.0,37.0,28.69,10.0,5.0,0.0
A-3677627,2,45.27578,-122.32049,Estacada,Clackamas,OR,48.0,45.0,83.0,29.81,10.0,7.0,0.01
A-1198118,2,36.767002,-76.603653,Suffolk,Suffolk,VA,74.0,74.0,99.0,29.88,7.0,0.0,0.0
A-3269968,2,32.797987,-96.807322,Dallas,Dallas,TX,39.0,32.0,89.0,29.55,6.0,10.0,0.0
A-538508,2,35.776966,-78.558968,Raleigh,Wake,NC,34.0,34.0,89.0,29.7,10.0,3.0,0.0
A-1573425,2,43.190239,-77.629868,Rochester,Monroe,NY,28.9,25.2,100.0,30.12,1.2,3.5,0.0
A-790535,2,29.936239,-95.529472,Houston,Harris,TX,84.0,84.0,61.0,29.65,10.0,7.0,0.0
A-1420451,2,40.66658,-73.871719,Brooklyn,Kings,NY,62.0,62.0,43.0,30.2,10.0,10.0,0.0
A-3629456,4,39.54482,-75.04881,Newfield,Gloucester,NJ,48.0,45.0,36.0,29.36,10.0,6.0,0.0
A-3556061,2,40.65993,-111.95277,Salt Lake City,Salt Lake,UT,63.0,63.0,50.0,25.64,10.0,9.0,0.0
A-1152851,2,34.747765,-86.786148,Madison,Limestone,AL,49.0,47.0,54.0,29.55,10.0,6.0,0.0
A-3217879,2,36.065298,-86.945873,Nashville,Davidson,TN,26.0,26.0,84.0,29.7,9.0,0.0,0.0
A-959521,2,33.386459,-111.753983,Mesa,Maricopa,AZ,51.0,51.0,66.0,28.75,10.0,6.0,0.0
A-639824,3,40.030586,-82.994537,Columbus,Franklin,OH,72.0,72.0,73.0,28.9,10.0,7.0,0.0
A-973368,2,30.404936,-97.718819,Austin,Travis,TX,42.0,36.0,49.0,29.71,10.0,12.0,0.0
A-791927,2,30.540665,-87.280624,Pensacola,Escambia,FL,85.0,85.0,77.0,29.84,10.0,13.0,0.0
A-692767,2,35.51165,-97.580681,Oklahoma City,Oklahoma,OK,81.0,81.0,67.0,28.66,10.0,16.0,0.0
A-1366058,3,40.411152,-75.936203,Reading,Berks,PA,71.0,71.0,100.0,29.26,4.0,0.0,0.21
A-761934,3,27.956467,-82.46302,Tampa,Hillsborough,FL,68.0,68.0,100.0,29.92,1.0,0.0,0.0
A-634143,2,31.242031,-85.629791,Newton,Houston,AL,85.0,85.0,63.0,29.73,10.0,0.0,0.0
A-594158,3,39.068855,-94.51104,Kansas City,Jackson,MO,56.0,56.0,87.0,29.23,5.0,12.0,0.0
A-2312487,2,37.51157,-77.458839,Richmond,Richmond City,VA,36.0,29.6,57.0,30.84,10.0,8.1,0.0
A-1104501,3,42.90176,-78.899345,Buffalo,Erie,NY,42.0,38.0,58.0,29.5,10.0,7.0,0.0
A-3311550,2,36.15665,-86.805776,Nashville,Davidson,TN,35.0,30.0,54.0,29.8,10.0,6.0,0.0
A-3170710,2,32.878388,-96.898119,Dallas,Dallas,TX,46.0,40.0,86.0,29.49,10.0,13.0,0.0
A-961315,2,30.410212,-91.051613,Baton Rouge,East Baton Rouge,LA,59.0,59.0,87.0,30.14,10.0,7.0,0.0
A-3247120,2,30.188444,-85.760875,Panama City,Bay,FL,75.0,75.0,93.0,29.96,10.0,6.0,0.0
A-3235967,2,36.794511,-121.66647,Salinas,Monterey,CA,54.0,54.0,64.0,29.99,10.0,10.0,0.0
A-2273660,3,44.956287,-93.192513,Saint Paul,Ramsey,MN,34.0,28.0,92.0,30.04,4.0,6.9,0.04
A-3579352,2,37.903398,-122.069808,Walnut Creek,Contra Costa,CA,53.0,53.0,77.0,29.93,10.0,6.0,0.02
A-914390,2,36.152199,-86.842216,Nashville,Davidson,TN,47.0,47.0,86.0,29.27,10.0,3.0,0.0
A-3653636,2,34.304706,-117.845983,Valyermo,Los Angeles,CA,62.0,62.0,4.0,26.92,10.0,10.0,0.0
A-4167844,2,37.16695,-113.45176,Washington,Washington,UT,75.0,75.0,20.0,26.81,10.0,3.0,0.0
A-1278444,2,25.683531,-80.41642,Miami,Miami-Dade,FL,82.0,82.0,85.0,30.07,10.0,0.0,0.0
A-1788013,2,42.18005,-71.869148,Auburn,Worcester,MA,34.0,23.8,79.0,29.39,10.0,16.1,0.0
A-1435071,2,26.840521,-80.102669,Palm Beach Gardens,Palm Beach,FL,82.0,82.0,69.0,29.97,10.0,10.0,0.0
A-3157867,2,29.990154,-90.116075,New Orleans,Orleans,LA,77.0,77.0,74.0,29.95,10.0,21.0,0.0
A-3677469,2,41.22223,-96.05831,Omaha,Douglas,NE,35.0,26.0,34.0,28.91,10.0,15.0,0.0
A-3567250,4,39.19355,-77.26032,Germantown,Montgomery,MD,81.0,81.0,65.0,29.47,10.0,3.0,0.0
A-3215091,2,30.459988,-87.241619,Pensacola,Escambia,FL,63.0,63.0,97.0,29.68,3.0,5.0,0.17
A-4187857,4,40.8117,-73.49161,Syosset,Nassau,NY,69.0,69.0,31.0,30.07,10.0,9.0,0.0
A-844941,3,34.035141,-81.111252,Columbia,Lexington,SC,69.0,69.0,63.0,29.6,10.0,8.0,0.0
A-1006006,2,34.205242,-118.988022,Camarillo,Ventura,CA,59.0,59.0,83.0,29.9,10.0,7.0,0.0
A-995599,2,42.472488,-96.614182,Jackson,Dakota,NE,44.0,37.0,63.0,28.66,10.0,16.0,0.0
A-3081179,2,38.427869,-122.768708,Santa Rosa,Sonoma,CA,56.0,56.0,69.0,29.88,10.0,6.0,0.0
A-4194620,3,40.291735,-104.98025,Johnstown,Weld,CO,79.0,79.0,38.0,24.94,10.0,14.0,0.0
A-681764,2,42.145374,-72.736954,Westfield,Hampden,MA,88.0,88.0,42.0,29.74,10.0,7.0,0.0
A-3845793,4,33.79715,-111.49186,Scottsdale,Maricopa,AZ,77.0,77.0,15.0,28.31,10.0,0.0,0.0
A-4190432,4,25.90939,-80.20987,Miami,Miami-Dade,FL,86.0,86.0,46.0,29.96,10.0,13.0,0.0
A-1316301,2,28.647165,-81.82795,Groveland,Lake,FL,89.0,89.0,67.0,29.86,10.0,6.0,0.0
A-3428265,2,36.06229,-86.716724,Nashville,Davidson,TN,74.0,74.0,82.0,29.5,10.0,0.0,0.0
A-1375211,3,45.010319,-93.19619,Saint Paul,Ramsey,MN,79.0,79.0,44.0,29.03,10.0,23.0,0.0
A-609295,3,33.476139,-117.138916,Temecula,Riverside,CA,99.0,99.0,14.0,28.48,10.0,0.0,0.0
A-3284401,2,29.021726,-81.227663,Deland,Volusia,FL,83.0,83.0,75.0,29.81,10.0,8.0,0.0
A-3650761,1,29.91125,-90.22338,Westwego,Jefferson,LA,71.0,71.0,68.0,29.84,10.0,7.0,0.0
A-3875272,2,33.117698,-117.319245,Carlsbad,San Diego,CA,76.0,76.0,58.0,29.52,10.0,13.0,0.0
A-688799,2,36.195671,-86.776688,Nashville,Davidson,TN,77.0,77.0,74.0,29.3,10.0,3.0,0.0
A-1141989,3,35.831776,-78.764,Cary,Wake,NC,58.0,58.0,60.0,29.52,10.0,6.0,0.0
A-3306628,2,42.557622,-84.443305,Mason,Ingham,MI,59.0,59.0,56.0,28.67,10.0,14.0,0.0
A-3754388,2,42.12727,-121.82538,Midland,Klamath,OR,31.0,31.0,79.0,25.92,10.0,0.0,0.0
A-4198775,2,37.611689,-122.394219,Millbrae,San Mateo,CA,74.0,74.0,64.0,29.97,10.0,6.0,0.0
A-895897,2,30.46282,-87.264412,Pensacola,Escambia,FL,67.0,67.0,93.0,30.07,5.0,10.0,0.41
A-4229303,4,42.74104,-84.609061,Lansing,Eaton,MI,64.0,64.0,80.0,29.2,10.0,0.0,0.0
A-846999,2,33.76963,-84.516113,Atlanta,Fulton,GA,77.0,77.0,50.0,29.03,10.0,6.0,0.0
A-3369218,2,39.216781,-76.657029,Linthicum Heights,Anne Arundel,MD,59.0,59.0,22.0,29.82,10.0,20.0,0.0
A-1410353,2,32.274204,-86.173012,Montgomery,Montgomery,AL,69.0,69.0,73.0,29.87,10.0,0.0,0.0
A-3816603,2,40.77089,-73.86912,Flushing,Queens,NY,54.0,54.0,45.0,30.28,10.0,0.0,0.0
A-3053309,2,37.54905,-77.356021,Richmond,Henrico,VA,37.0,37.0,67.0,30.39,9.0,0.0,0.0
A-3465081,2,45.06533,-93.20215,Saint Paul,Ramsey,MN,84.0,84.0,25.0,28.81,10.0,12.0,0.0
A-3099694,2,33.92284,-84.485301,Marietta,Cobb,GA,80.0,80.0,45.0,28.91,10.0,7.0,0.0
A-669933,2,44.984509,-93.411034,Minneapolis,Hennepin,MN,45.0,40.0,40.0,29.27,10.0,10.0,0.0
A-3680292,2,40.69767,-111.79569,Salt Lake City,Salt Lake,UT,29.0,22.0,56.0,25.87,10.0,7.0,0.0
A-3389992,2,28.569084,-81.244859,Orlando,Orange,FL,77.0,77.0,94.0,29.85,10.0,5.0,0.0
A-3021743,2,41.051026,-111.621447,Morgan,Morgan,UT,46.0,40.0,41.0,25.37,10.0,13.0,0.0
A-3738069,2,32.8548,-117.119109,San Diego,San Diego,CA,50.0,50.0,87.0,29.79,10.0,3.0,0.0
A-838068,2,32.779949,-117.066513,San Diego,San Diego,CA,52.0,52.0,82.0,29.33,9.0,10.0,0.03
A-1269591,3,40.740555,-73.84108,Flushing,Queens,NY,86.0,86.0,41.0,29.88,10.0,8.0,0.0
A-691207,2,44.539921,-89.543808,Stevens Point,Portage,WI,65.0,65.0,83.0,28.86,10.0,6.0,0.0
A-925711,2,35.33271,-80.799072,Charlotte,Mecklenburg,NC,32.0,32.0,87.0,29.52,10.0,0.0,0.0
A-851375,2,33.462971,-112.446938,Goodyear,Maricopa,AZ,65.0,65.0,36.0,28.76,10.0,0.0,0.0
A-3169819,2,34.130691,-117.945731,Baldwin Park,Los Angeles,CA,70.0,70.0,47.0,29.9,10.0,7.0,0.0
A-1014642,4,42.331757,-83.142792,Detroit,Wayne,MI,31.0,20.0,64.0,29.77,10.0,15.0,0.0
A-195839,2,42.477921,-71.448586,Acton,Middlesex,MA,34.0,28.8,85.0,30.0,4.0,5.8,0.01
A-1439361,2,40.621475,-76.43663,Tremont,Schuylkill,PA,54.0,54.0,75.0,29.82,10.0,12.0,0.0
A-592883,2,36.135971,-86.72522,Nashville,Davidson,TN,68.0,68.0,73.0,29.39,10.0,3.0,0.0
A-3461302,2,34.509333,-118.111938,Palmdale,Los Angeles,CA,96.0,96.0,9.0,27.34,10.0,15.0,0.0
A-3593500,2,34.030722,-118.274394,Los Angeles,Los Angeles,CA,59.0,59.0,78.0,29.84,4.0,6.0,0.13
A-841640,3,37.834564,-122.295242,Emeryville,Alameda,CA,68.0,68.0,52.0,30.03,10.0,15.0,0.0
A-4192827,2,33.670408,-112.037399,Phoenix,Maricopa,AZ,77.0,77.0,32.0,28.19,10.0,6.0,0.0
A-3220353,2,29.939594,-95.303469,Humble,Harris,TX,70.0,70.0,93.0,29.76,10.0,0.0,0.0
A-905235,2,41.299702,-81.516724,Macedonia,Summit,OH,19.0,19.0,93.0,29.14,10.0,0.0,0.0
A-904071,2,38.599388,-90.424149,Saint Louis,St. Louis County,MO,34.0,23.0,70.0,29.45,10.0,20.0,0.0
A-659632,2,34.04493,-118.271072,Los Angeles,Los Angeles,CA,70.0,70.0,65.0,29.75,9.0,3.0,0.0
A-1158329,2,43.120819,-88.011887,Milwaukee,Milwaukee,WI,61.0,61.0,94.0,29.28,0.5,6.0,0.04
A-3797637,2,34.055287,-118.452702,Los Angeles,Los Angeles,CA,64.0,64.0,87.0,29.67,10.0,6.0,0.0
A-783192,2,33.494801,-111.985207,Phoenix,Maricopa,AZ,67.0,67.0,19.0,28.62,10.0,9.0,0.0
A-662225,2,32.720226,-96.783524,Dallas,Dallas,TX,49.0,43.0,90.0,29.35,3.0,16.0,0.02
A-3092833,2,27.422187,-82.575498,Bradenton,Manatee,FL,67.0,67.0,84.0,30.11,10.0,7.0,0.0
A-395943,2,47.671303,-122.398369,Seattle,King,WA,41.0,33.5,86.0,30.17,10.0,13.8,0.0
A-1230653,2,42.464813,-71.024986,Saugus,Essex,MA,73.0,73.0,84.0,29.8,10.0,7.0,0.0
A-674049,2,33.673573,-117.886124,Costa Mesa,Orange,CA,73.0,73.0,59.0,29.86,10.0,7.0,0.0
A-3316408,2,28.403997,-81.6977,Clermont,Lake,FL,63.0,63.0,75.0,30.14,10.0,5.0,0.0
A-3364865,2,42.672888,-73.757467,Albany,Albany,NY,34.0,23.0,82.0,29.56,9.0,18.0,0.02
A-3202901,2,25.883681,-80.210509,Miami,Miami-Dade,FL,68.0,68.0,90.0,30.07,10.0,3.0,0.04
A-1337842,3,34.077293,-118.469994,Los Angeles,Los Angeles,CA,66.0,66.0,75.0,29.73,10.0,12.0,0.0
A-4193500,4,41.55657,-83.68666,Maumee,Lucas,OH,58.0,58.0,84.0,29.49,6.0,7.0,0.0
A-3102717,2,35.176838,-92.74921,Morrilton,Conway,AR,68.0,68.0,40.0,29.62,10.0,8.0,0.0
A-4189418,4,33.53703,-112.27081,Glendale,Maricopa,AZ,68.0,68.0,35.0,28.77,10.0,8.0,0.0
A-1074436,2,35.444141,-97.618752,Oklahoma City,Oklahoma,OK,37.0,33.0,67.0,28.81,10.0,5.0,0.0
A-902951,3,34.534027,-86.905754,Decatur,Morgan,AL,54.0,54.0,43.0,29.72,10.0,18.0,0.0
A-1003147,2,32.499222,-85.016769,Phenix City,Russell,AL,54.0,54.0,77.0,29.69,10.0,3.0,0.0
A-3123278,2,40.22384,-76.860387,New Cumberland,York,PA,47.0,43.0,46.0,29.97,10.0,8.0,0.0
A-3473288,3,40.75218,-73.74326,Oakland Gardens,Queens,NY,70.0,70.0,55.0,29.71,10.0,12.0,0.0
A-3840530,2,34.030711,-117.585855,Ontario,San Bernardino,CA,80.0,80.0,24.0,28.91,10.0,13.0,0.0
A-3507656,1,45.51375,-122.68152,Portland,Multnomah,OR,59.0,59.0,49.0,30.03,10.0,13.0,0.01
A-1294223,2,40.696609,-111.938927,West Valley City,Salt Lake,UT,78.0,78.0,42.0,25.81,10.0,7.0,0.0
A-1249883,2,39.610291,-105.02124,Littleton,Arapahoe,CO,65.0,65.0,73.0,24.3,10.0,0.0,0.0
A-3742536,2,34.412757,-118.57837,Valencia,Los Angeles,CA,84.0,84.0,9.0,29.2,10.0,0.0,0.0
A-3838856,4,38.63702,-77.29013,Woodbridge,Prince William,VA,24.0,24.0,87.0,30.29,10.0,0.0,0.0
A-3645539,2,38.85895,-77.07007,Arlington,Arlington,VA,46.0,42.0,56.0,30.35,10.0,7.0,0.0
A-1489796,2,30.32749,-97.964302,Austin,Travis,TX,58.0,58.0,99.0,28.62,10.0,12.0,0.0
A-3130194,2,38.793716,-122.702928,Middletown,Lake,CA,60.0,60.0,60.0,29.9,10.0,13.0,0.0
A-1372326,2,39.916115,-83.015785,Columbus,Franklin,OH,79.0,79.0,74.0,28.7,10.0,8.0,0.0
A-698792,3,42.416943,-82.937172,Detroit,Wayne,MI,80.0,80.0,67.0,29.3,10.0,6.0,0.0
A-1395469,3,33.919254,-118.081749,Norwalk,Los Angeles,CA,61.0,61.0,62.0,29.94,10.0,3.0,0.0
A-182398,2,42.862949,-83.72934,Fenton,Genesee,MI,43.0,33.8,89.0,29.35,6.0,23.0,0.03
A-578727,3,26.08795,-80.209763,Fort Lauderdale,Broward,FL,82.0,82.0,85.0,29.77,10.0,25.0,0.0
A-3698668,2,44.77788,-93.50547,Shakopee,Scott,MN,32.0,27.0,88.0,28.98,3.0,5.0,0.0
A-963885,2,33.461849,-112.119865,Phoenix,Maricopa,AZ,59.0,59.0,39.0,28.94,10.0,5.0,0.0
A-3487756,2,40.69424,-73.39228,Copiague,Suffolk,NY,49.0,42.0,29.0,29.92,10.0,22.0,0.0
A-3460658,1,33.61089,-112.115,Phoenix,Maricopa,AZ,96.0,96.0,14.0,28.3,10.0,7.0,0.0
A-993588,2,33.448196,-112.017227,Phoenix,Maricopa,AZ,53.0,53.0,55.0,28.94,10.0,0.0,0.0
A-3679072,2,37.841363,-122.297042,Emeryville,Alameda,CA,51.0,51.0,71.0,29.99,10.0,15.0,0.01
A-3137303,2,43.022869,-83.696655,Flint,Genesee,MI,60.0,60.0,31.0,29.17,10.0,14.0,0.0
A-952666,3,36.835484,-76.287209,Norfolk,Norfolk,VA,49.0,43.0,52.0,30.27,10.0,15.0,0.0
A-3302594,2,37.861725,-122.039848,Alamo,Contra Costa,CA,58.0,58.0,78.0,29.85,10.0,6.0,0.0
A-1101923,2,43.038803,-71.31041,Candia,Rockingham,NH,44.0,44.0,73.0,29.99,10.0,0.0,0.0
A-1389057,3,38.830223,-77.113243,Alexandria,Alexandria,VA,71.0,71.0,63.0,30.0,10.0,7.0,0.0
A-683846,2,33.271183,-80.569389,Saint George,Dorchester,SC,73.0,73.0,94.0,29.92,5.0,8.0,0.04
A-1147776,2,29.74431,-95.362228,Houston,Harris,TX,78.0,78.0,58.0,29.7,10.0,17.0,0.0
A-1486771,2,35.272911,-80.88517,Charlotte,Mecklenburg,NC,84.0,84.0,29.0,29.17,10.0,12.0,0.0
A-1207133,2,27.87912,-82.729103,Largo,Pinellas,FL,83.0,83.0,79.0,30.17,10.0,13.0,0.0
A-4168382,2,28.63953,-81.54425,Apopka,Orange,FL,69.0,69.0,90.0,29.66,10.0,6.0,0.0
A-1051707,2,35.206715,-80.796761,Charlotte,Mecklenburg,NC,55.0,55.0,83.0,29.36,10.0,0.0,0.0
A-909676,3,28.261055,-81.613197,Kissimmee,Osceola,FL,53.0,53.0,86.0,30.03,10.0,10.0,0.0
A-3166784,2,33.130635,-117.117809,San Marcos,San Diego,CA,56.0,56.0,62.0,29.56,10.0,15.0,0.0
A-3837025,2,34.025955,-117.333494,Colton,San Bernardino,CA,77.0,77.0,28.0,28.81,7.0,8.0,0.0
A-3639765,2,26.34586,-80.11822,Boca Raton,Palm Beach,FL,87.0,87.0,65.0,29.98,7.0,17.0,0.0
A-3731933,2,33.968144,-118.167655,Bell Gardens,Los Angeles,CA,68.0,68.0,59.0,29.75,6.0,5.0,0.0
A-3527545,2,37.834718,-122.294693,Emeryville,Alameda,CA,67.0,67.0,66.0,29.83,10.0,20.0,0.0
A-1409374,2,25.883823,-80.263252,Opa Locka,Miami-Dade,FL,81.0,81.0,72.0,30.01,10.0,13.0,0.0
A-3740975,2,44.25691,-93.95917,Kasota,Le Sueur,MN,17.0,9.0,77.0,29.06,10.0,6.0,0.0
A-3504603,2,28.44994,-81.47779,Orlando,Orange,FL,93.0,93.0,33.0,29.81,10.0,13.0,0.0
A-3222283,2,38.869552,-121.306987,Lincoln,Placer,CA,46.0,46.0,81.0,30.1,10.0,0.0,0.0
A-4216226,4,42.92606,-84.00436,Durand,Shiawassee,MI,89.0,89.0,53.0,29.21,10.0,13.0,0.0
A-1655721,3,44.841293,-93.298172,Minneapolis,Hennepin,MN,19.0,10.0,81.0,30.06,9.0,6.9,0.0
A-1306073,3,34.748901,-86.577347,Huntsville,Madison,AL,74.0,74.0,91.0,29.31,10.0,5.0,0.0
A-842226,3,36.76207,-76.269485,Chesapeake,Chesapeake,VA,48.0,43.0,96.0,30.19,7.0,13.0,0.0
A-3215805,2,35.527628,-119.564627,Lost Hills,Kern,CA,46.0,46.0,79.0,29.44,3.0,3.0,0.0
A-1055255,2,34.121609,-117.68956,Upland,San Bernardino,CA,54.0,54.0,51.0,28.82,10.0,0.0,0.0
A-3286249,2,33.868886,-118.284784,Gardena,Los Angeles,CA,55.0,55.0,51.0,30.02,10.0,3.0,0.0
A-788732,2,33.284451,-87.842079,Gordo,Pickens,AL,74.0,74.0,93.0,29.76,10.0,5.0,0.0
A-1278867,2,45.446602,-93.996246,Clear Lake,Sherburne,MN,83.0,83.0,67.0,28.58,10.0,12.0,0.0
A-3313301,2,33.883026,-117.541319,Corona,Riverside,CA,44.0,44.0,65.0,29.4,10.0,0.0,0.0
A-3855358,2,33.901953,-118.278381,Gardena,Los Angeles,CA,65.0,65.0,78.0,29.8,10.0,0.0,0.0
A-3850728,2,38.506905,-122.769949,Santa Rosa,Sonoma,CA,41.0,41.0,93.0,29.88,10.0,0.0,0.0
A-4222559,3,40.801545,-73.917143,Bronx,Bronx,NY,89.0,89.0,61.0,29.82,10.0,15.0,0.0
A-1046565,2,36.302601,-82.456757,Jonesborough,Washington,TN,53.0,53.0,93.0,28.55,10.0,0.0,0.0
A-3642328,2,36.07479,-86.63506,Nashville,Davidson,TN,60.0,60.0,22.0,29.44,10.0,10.0,0.0
A-3477453,3,43.17895,-77.68289,Rochester,Monroe,NY,57.0,57.0,34.0,29.08,10.0,25.0,0.0
A-3536433,2,33.94971,-79.02635,Conway,Horry,SC,81.0,81.0,79.0,29.94,10.0,8.0,0.0
A-3929820,2,40.739201,-112.191378,Magna,Salt Lake,UT,33.8,24.3,99.0,29.55,5.0,13.8,0.02
A-3489528,2,34.065654,-117.493434,Fontana,San Bernardino,CA,71.0,71.0,45.0,28.97,10.0,15.0,0.0
A-1492350,3,30.636559,-87.674706,Robertsdale,Baldwin,AL,72.0,72.0,93.0,29.9,10.0,16.0,0.0
A-3540077,2,40.638505,-122.366213,Redding,Shasta,CA,80.0,80.0,27.0,29.59,10.0,6.0,0.0
A-3088214,2,35.944229,-83.998128,Knoxville,Knox,TN,49.0,43.0,97.0,28.57,7.0,16.0,0.0
A-1352602,2,42.269531,-71.104362,Hyde Park,Suffolk,MA,56.0,56.0,87.0,29.69,3.0,8.0,0.0
A-1619834,2,32.949375,-96.616371,Garland,Dallas,TX,40.1,34.7,100.0,30.02,5.0,8.1,0.04
A-577790,2,29.73633,-95.304321,Houston,Harris,TX,77.0,77.0,82.0,29.85,10.0,3.0,0.0
A-711849,3,34.0285,-118.229637,Los Angeles,Los Angeles,CA,82.0,82.0,41.0,29.69,10.0,8.0,0.0
A-1199797,2,34.019726,-117.542419,Mira Loma,Riverside,CA,77.0,77.0,58.0,29.04,10.0,3.0,0.0
A-3413957,2,36.131276,-86.897344,Nashville,Davidson,TN,58.0,58.0,77.0,29.37,3.0,15.0,0.0
A-551439,2,34.016819,-118.161011,Los Angeles,Los Angeles,CA,58.0,58.0,24.0,29.91,10.0,3.0,0.0
A-3727075,2,36.752856,-119.786866,Fresno,Fresno,CA,61.0,61.0,41.0,29.75,10.0,3.0,0.0
A-1335296,2,38.209488,-122.148659,Fairfield,Solano,CA,54.0,54.0,93.0,29.87,10.0,12.0,0.0
A-556863,2,33.75853,-78.857231,Myrtle Beach,Horry,SC,52.0,52.0,43.0,30.38,10.0,9.0,0.0
A-3355683,2,29.73101,-95.403996,Houston,Harris,TX,60.0,60.0,62.0,30.01,10.0,6.0,0.0
A-3376944,2,32.464292,-93.735005,Shreveport,Caddo,LA,63.0,63.0,93.0,29.81,10.0,0.0,0.0
A-1200051,2,43.223721,-77.665558,Rochester,Monroe,NY,54.0,54.0,93.0,29.41,10.0,3.0,0.0
A-1039294,3,33.892574,-84.259048,Atlanta,DeKalb,GA,67.0,67.0,54.0,28.93,10.0,3.0,0.0
A-3239251,2,38.847237,-77.427595,Centreville,Fairfax County,VA,47.0,47.0,63.0,29.88,10.0,3.0,0.0
A-3104474,4,42.904437,-75.494381,Madison,Madison,NY,51.0,51.0,71.0,29.42,10.0,5.0,0.0
A-3744510,2,36.983908,-121.941089,Capitola,Santa Cruz,CA,61.0,61.0,67.0,29.92,10.0,5.0,0.0
A-1188445,3,48.267956,-122.269226,Stanwood,Snohomish,WA,61.0,61.0,60.0,29.75,10.0,18.0,0.0
A-3146476,2,25.708833,-80.479391,Miami,Miami-Dade,FL,60.0,60.0,55.0,30.13,10.0,9.0,0.0
A-2963391,2,40.608594,-74.038594,Brooklyn,Kings,NY,62.0,62.0,53.0,29.92,10.0,7.0,0.0
A-3696892,2,44.88415,-93.00846,Newport,Washington,MN,33.0,28.0,99.0,29.02,2.0,5.0,0.02
A-648613,2,38.556709,-122.69487,Santa Rosa,Sonoma,CA,50.0,50.0,77.0,29.84,10.0,0.0,0.0
A-1461561,3,33.409931,-86.97084,Bessemer,Jefferson,AL,66.0,66.0,93.0,29.1,5.0,9.0,0.03
A-3757268,2,34.0659,-118.156185,Alhambra,Los Angeles,CA,51.0,51.0,83.0,29.95,9.0,0.0,0.0
A-4194022,2,33.948226,-118.092947,Santa Fe Springs,Los Angeles,CA,74.0,74.0,46.0,29.82,10.0,9.0,0.0
A-1207179,3,33.980827,-81.106888,West Columbia,Lexington,SC,76.0,76.0,97.0,29.97,3.0,5.0,0.0
A-3202708,2,39.182733,-77.258854,Germantown,Montgomery,MD,47.0,47.0,80.0,29.41,10.0,3.0,0.0
A-1245089,3,36.122673,-86.751488,Nashville,Davidson,TN,86.0,86.0,36.0,29.47,10.0,9.0,0.0
A-602482,2,47.391552,-122.290405,Kent,King,WA,66.0,66.0,73.0,29.46,1.0,5.0,0.0
A-906996,2,35.273682,-80.809479,Charlotte,Mecklenburg,NC,24.0,13.0,60.0,29.62,10.0,12.0,0.0
A-3248664,2,45.975326,-123.196488,Vernonia,Columbia,OR,68.0,68.0,61.0,30.11,10.0,8.0,0.0
A-2988507,2,35.554654,-82.608861,Asheville,Buncombe,NC,34.0,25.0,67.0,27.48,10.0,13.0,0.0
A-3882730,2,32.704426,-117.12059,San Diego,San Diego,CA,83.0,83.0,53.0,29.85,10.0,7.0,0.0
A-1141540,2,40.44405,-79.81102,Pittsburgh,Allegheny,PA,41.0,31.0,93.0,28.6,3.0,22.0,0.05
A-2332657,3,42.497135,-123.362885,Grants Pass,Josephine,OR,23.0,15.8,96.0,29.95,2.0,5.8,0.0
A-3305525,2,37.469117,-122.431066,Half Moon Bay,San Mateo,CA,64.0,64.0,73.0,29.74,4.0,10.0,0.0
A-3632012,3,40.60519,-80.05102,Wexford,Allegheny,PA,36.0,26.0,65.0,28.44,10.0,15.0,0.0
A-1462614,2,40.034538,-76.302361,Lancaster,Lancaster,PA,55.0,55.0,51.0,29.41,10.0,10.0,0.0
A-3015095,2,40.69912,-73.518779,Wantagh,Nassau,NY,35.0,35.0,89.0,30.0,1.0,0.0,0.0
A-1282465,2,34.889751,-82.416809,Greenville,Greenville,SC,90.0,90.0,57.0,28.93,10.0,12.0,0.0
A-3600233,1,26.70697,-80.11117,West Palm Beach,Palm Beach,FL,88.0,88.0,43.0,29.9,10.0,13.0,0.0
A-2993490,2,35.201454,-80.723278,Charlotte,Mecklenburg,NC,73.0,73.0,68.0,29.53,10.0,5.0,0.0
A-3236533,2,33.739237,-79.023708,Myrtle Beach,Horry,SC,48.0,48.0,83.0,30.31,10.0,0.0,0.0
A-607352,2,37.841862,-122.485596,Sausalito,Marin,CA,70.0,70.0,68.0,29.97,4.0,14.0,0.0
A-1012225,2,39.242737,-84.301125,Loveland,Hamilton,OH,19.0,19.0,81.0,29.91,10.0,0.0,0.0
A-613050,2,32.709873,-97.024673,Grand Prairie,Dallas,TX,66.0,66.0,100.0,29.44,3.0,5.0,0.0
A-3068825,2,41.775477,-72.668238,Hartford,Hartford,CT,33.0,33.0,85.0,30.41,10.0,0.0,0.0
A-3664075,2,34.89422,-82.43204,Greenville,Greenville,SC,54.0,54.0,41.0,28.97,10.0,10.0,0.0
A-1191122,2,29.434586,-98.461021,San Antonio,Bexar,TX,99.0,99.0,34.0,29.34,10.0,6.0,0.0
A-2955956,2,37.164301,-121.986042,Los Gatos,Santa Clara,CA,82.0,82.0,41.0,29.88,10.0,12.0,0.0
A-3341629,2,35.902444,-78.604459,Raleigh,Wake,NC,71.0,71.0,73.0,29.57,10.0,6.0,0.0
A-587730,3,42.057854,-88.031372,Rolling Meadows,Cook,IL,70.0,70.0,28.0,29.33,10.0,9.0,0.0
