ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-2751748,2,39.75241,-86.03281,Indianapolis,Marion,IN,32,23,69,30.17,10,11.5,
A-2876376,2,40.00365,-82.9198,Columbus,Franklin,OH,64,,38,30.19,10,8.1,
A-608970,3,40.627884,-111.904427,Midvale,Salt Lake,UT,78,78,20,25.65,10,6,0
A-1849294,3,38.284321,-85.828026,New Albany,Floyd,IN,55,,93,29.65,1.8,3.5,
A-1441276,2,33.801609,-118.207222,Long Beach,Los Angeles,CA,57,57,69,29.94,10,0,0
A-3824453,2,33.665942,-117.30323,Lake Elsinore,Riverside,CA,64,64,49,28.46,10,10,0
A-3909624,2,42.42115,-122.957899,Central Point,Jackson,OR,39,36.8,86,29.71,10,3.5,0
A-2204685,3,37.685188,-122.129295,San Lorenzo,Alameda,CA,61,,56,30.16,10,,
A-1381069,2,35.803219,-78.421158,Knightdale,Wake,NC,84,84,62,29.76,10,0,0
A-4207987,2,45.4782,-122.56556,Portland,Multnomah,OR,73,73,51,30.11,10,13,0
A-1800787,2,34.042397,-118.173615,Los Angeles,Los Angeles,CA,71.1,,73,29.92,10,4.6,
A-3292508,2,25.940911,-80.294013,Hialeah,Miami-Dade,FL,76,76,52,30.13,10,17,0
A-2385293,2,42.371555,-88.05114,Grayslake,Lake,IL,30,21.1,96,29.62,1.2,10.4,0.01
A-3353087,2,34.064463,-117.260731,San Bernardino,San Bernardino,CA,72,72,22,28.83,7,8,0
A-1259193,2,39.140705,-77.612122,Paeonian Springs,Loudoun,VA,75,75,94,29.52,2,5,0.11
A-3455771,2,34.275527,-118.471034,Mission Hills,Los Angeles,CA,63,63,68,28.96,10,0,
A-2494960,2,41.557915,-73.780487,Hopewell Junction,Dutchess,NY,46.9,,34,30.01,10,6.9,
A-386757,2,29.733145,-95.294083,Houston,Harris,TX,75.2,,19,29.77,10,13.8,
A-88067,3,33.033092,-117.279175,Cardiff By the Sea,San Diego,CA,66,,81,29.91,9,3.5,
A-2817894,2,33.29159,-111.938,Chandler,Maricopa,AZ,71.6,,38,29.94,10,,
A-655529,2,38.274105,-122.04924,Fairfield,Solano,CA,53,53,73,29.74,10,3,0
A-151836,3,33.91264,-84.479836,Marietta,Cobb,GA,43.3,,91,30.18,10,,
A-374299,3,41.874073,-72.662834,Windsor,Hartford,CT,21,7.6,55,29.49,10,15,
A-1560289,2,29.66276,-95.527977,Houston,Harris,TX,50,,82,30.17,9,9.2,
A-2747388,2,45.04601,-93.06042,Saint Paul,Ramsey,MN,80.6,,42,29.75,10,16.1,
A-2974201,2,37.49785,-77.039276,New Kent,New Kent,VA,53,53,95,30.17,10,6,0.03
A-1713125,2,42.240219,-71.107857,Milton,Norfolk,MA,46.9,,97,29.86,,18.4,
A-13227,3,37.318462,-121.990021,San Jose,Santa Clara,CA,66.9,,54,29.87,10,13.8,
A-3699278,2,41.96128,-112.69362,Snowville,Box Elder,UT,34,34,73,25.59,0,0,0
A-4157515,4,41.35844,-75.06259,Hawley,Pike,PA,64,,93,29.98,10,,
A-2860682,2,32.93987,-96.7461,Richardson,Dallas,TX,60.8,,72,29.91,13,9.2,
A-3277892,2,39.23268,-76.709882,Halethorpe,Baltimore County,MD,30,30,82,30.16,10,0,0
A-1780092,2,29.430756,-98.554092,San Antonio,Bexar,TX,55.4,,100,29.97,3,5.8,
A-2142991,2,39.764282,-86.28904,Indianapolis,Marion,IN,66,,90,29.98,7,,
A-4135132,3,33.85395,-117.88556,Anaheim,Orange,CA,82.9,,49,29.92,10,4.6,
A-1580726,2,35.796528,-78.694481,Raleigh,Wake,NC,45,,97,30.16,7,,
A-1277147,2,41.30682,-112.01889,Ogden,Weber,UT,68,68,42,25.46,10,5,0
A-1626564,2,29.734341,-95.297997,Houston,Harris,TX,62.6,,88,30.14,10,3.5,
A-2048991,2,35.831215,-78.620995,Raleigh,Wake,NC,84,,51,29.81,10,3.5,
A-1806201,2,38.652027,-122.599846,Pope Valley,Napa,CA,64,,50,29.98,10,13.8,
A-897642,2,34.66671,-82.586166,Williamston,Anderson,SC,64,64,83,29.14,10,7,0
A-1587521,2,30.06263,-95.254036,Kingwood,Montgomery,TX,48.9,,69,30.35,10,6.9,
A-624004,2,27.996611,-82.010712,Lakeland,Polk,FL,64,64,77,29.78,10,10,0
A-2237962,3,43.166813,-73.71463,Gansevoort,Saratoga,NY,30.9,22.8,79,29.63,10,9.2,
A-1838748,3,34.067894,-80.92215,Columbia,Richland,SC,66.9,,42,30.25,10,,
A-557669,2,33.61034,-112.220062,Peoria,Maricopa,AZ,52,52,34,28.78,10,7,0
A-2830589,2,34.2818,-118.71263,Simi Valley,Ventura,CA,58,58,97,29.1,3,7,0.04
A-1807560,3,32.713425,-111.498459,Eloy,Pinal,AZ,62.6,,68,29.75,10,9.2,
A-2401973,2,34.695309,-82.878304,Seneca,Oconee,SC,63,,87,30.09,10,3.5,
A-2060409,2,28.455065,-81.364746,Orlando,Orange,FL,87.1,,55,30.08,10,3.5,
A-4136748,2,34.09095,-118.23924,Los Angeles,Los Angeles,CA,102,,6,29.97,10,3.5,
A-987589,2,26.572584,-80.069473,Lake Worth,Palm Beach,FL,79,79,74,29.99,10,10,0
A-2686269,3,34.135456,-117.964371,Duarte,Los Angeles,CA,75.2,,57,29.93,10,8.1,
A-3150399,2,34.436106,-118.134008,Acton,Los Angeles,CA,91,91,14,27.4,10,14,0
A-4182309,2,44.06614,-123.10055,Eugene,Lane,OR,84,84,23,29.43,10,23,0
A-555903,3,31.752317,-106.344978,El Paso,El Paso,TX,64,64,18,26.12,10,7,
A-3922907,2,42.860186,-71.331026,Derry,Rockingham,NH,33.1,26.9,64,29.42,10,6.9,
A-3279150,2,29.945921,-90.087433,New Orleans,Orleans,LA,77,77,94,29.98,10,9,0
A-1204209,2,35.20055,-80.773422,Charlotte,Mecklenburg,NC,72,72,84,29.33,10,5,0
A-3392803,2,33.720635,-117.720254,Irvine,Orange,CA,73,73,14,29.93,10,17,0
A-1487766,2,30.6401,-88.233032,Mobile,Mobile,AL,73,73,51,29.85,10,10,0
A-1642572,2,47.69355,-122.366028,Seattle,King,WA,34,,92,29.92,7,,
A-2300130,2,34.139904,-80.914017,Columbia,Richland,SC,69.1,,70,30.06,10,12.7,0
A-2789585,4,30.83902,-83.25677,Valdosta,Lowndes,GA,77,,96,30.15,10,,
A-59043,3,34.038887,-118.273773,Los Angeles,Los Angeles,CA,48,,61,30.15,10,,
A-720342,2,38.87093,-90.05909,Wood River,Madison,IL,82,82,79,29.52,10,8,0
A-2558873,2,35.528809,-78.355354,Smithfield,Johnston,NC,46.4,,100,30.3,10,,
A-1600140,2,35.065022,-80.845627,Charlotte,Mecklenburg,NC,37,29.3,93,30.26,1.8,11.5,
A-4165051,4,38.79405,-77.15101,Alexandria,Fairfax County,VA,67,67,21,30.28,10,7,0
A-1551497,3,38.519505,-121.521957,Sacramento,Sacramento,CA,63,,43,30.27,10,8.1,
A-66776,3,34.064163,-117.297058,Colton,San Bernardino,CA,62.6,,82,30.07,7,3.5,
A-2215229,3,45.075996,-93.332603,Minneapolis,Hennepin,MN,64.9,,31,29.87,10,17.3,
A-3539726,1,33.37896,-111.6189,Mesa,Maricopa,AZ,75,75,11,28.62,10,5,0
A-1203635,3,34.002117,-117.351387,Riverside,Riverside,CA,77,77,50,29.04,10,6,0
A-1728322,2,35.309917,-80.925964,Charlotte,Mecklenburg,NC,61,,81,30.08,10,6.9,
A-4181218,2,33.915009,-117.55733,Norco,Riverside,CA,64,64,64,29.5,10,10,0
A-1708498,2,29.804701,-95.418068,Houston,Harris,TX,51.8,,100,30.12,0.2,,
A-2170336,2,41.41711,-81.589134,Cleveland,Cuyahoga,OH,30.2,21.3,80,30.17,9,10.4,0
A-894170,3,42.773834,-71.119347,Haverhill,Essex,MA,33,33,92,30.2,9,0,0
A-1380297,2,36.865189,-121.401382,Hollister,San Benito,CA,70,70,43,29.85,7,3,0
A-3708846,2,34.16894,-118.61259,Woodland Hills,Los Angeles,CA,76,76,16,29.37,10,13,0
A-1086322,2,30.455959,-97.659462,Pflugerville,Travis,TX,63,63,88,29.33,8,0,0
A-4085141,2,40.94285,-73.8037,Bronxville,Westchester,NY,75.9,,52,30.19,10,6.9,0
A-1150063,3,30.342331,-97.697693,Austin,Travis,TX,73,73,73,28.9,7,3,0
A-3485496,1,39.73983,-84.1664,Dayton,Montgomery,OH,45,39,61,29.28,10,12,0
A-3638368,1,32.11535,-111.21669,Tucson,Pima,AZ,77,77,21,27.47,10,12,
A-2367480,2,34.7705,-82.387016,Greenville,Greenville,SC,55.4,,100,29.62,7,5.8,
A-4106232,4,33.94368,-84.24035,Norcross,Gwinnett,GA,39.9,34.5,65,30.19,10,8.1,
A-3448105,3,44.95202,-93.03344,Saint Paul,Ramsey,MN,67,67,87,29.13,10,6,0
A-2835182,2,33.89591,-117.49734,Riverside,Riverside,CA,60.1,,22,29.97,10,12.7,
A-293580,2,32.853455,-96.717529,Dallas,Dallas,TX,91,,48,29.93,10,6.9,
A-2302427,2,35.073662,-81.979538,Inman,Spartanburg,SC,55.4,,29,30.34,10,3.5,
A-3174731,2,38.684438,-77.228597,Lorton,Fairfax County,VA,59,59,45,30.11,10,5,0
A-1152923,3,29.718348,-95.266281,Houston,Harris,TX,65,65,23,30.05,10,20,0
A-479898,2,39.815269,-76.976158,Hanover,York,PA,54,,90,30.02,10,,
A-137855,2,28.537642,-81.331192,Orlando,Orange,FL,84,,79,30.2,10,8.1,
A-3097470,2,45.1291,-121.597741,Maupin,Wasco,OR,65,65,43,29.86,10,20,0
A-2250574,2,39.166431,-84.629959,Cincinnati,Hamilton,OH,34,26.6,70,29.82,10,9.2,
A-3930277,2,27.80302,-82.66237,Saint Petersburg,Pinellas,FL,57,,83,30.36,10,15,
A-1089581,2,33.462593,-112.202072,Phoenix,Maricopa,AZ,42,40,39,28.72,10,5,0
A-3615936,3,42.49931,-71.47324,Littleton,Middlesex,MA,44,39,96,29.35,4,10,0.01
A-431634,2,30.271297,-97.705551,Austin,Travis,TX,63,,90,30.01,10,,
A-2703670,3,29.995525,-90.115944,New Orleans,Orleans,LA,82,,85,29.89,10,10.4,
A-1351585,2,30.23361,-97.740463,Austin,Travis,TX,74,74,85,29.46,10,3,0
A-1994468,2,30.182981,-97.75351,Austin,Travis,TX,84.9,,61,30.04,10,12.7,
A-3340023,2,32.558981,-117.062984,San Ysidro,San Diego,CA,61,61,82,29.51,8,0,
A-3880675,3,41.43736,-88.19522,Channahon,Will,IL,72,72,100,29.38,10,3,0.01
A-1104326,2,36.943199,-121.842461,Watsonville,Santa Cruz,CA,50,50,86,29.9,7,0,0
A-3440817,2,25.621136,-80.378648,Miami,Miami-Dade,FL,82,82,76,29.99,10,15,0
A-261582,2,30.377069,-97.929558,Austin,Travis,TX,61.9,,64,30.09,10,9.2,
A-709637,3,32.774902,-96.810944,Dallas,Dallas,TX,82,82,69,29.44,10,12,0
A-2042114,2,35.835407,-78.669601,Raleigh,Wake,NC,75,,96,29.78,10,,0.02
A-1122624,2,32.228931,-110.884003,Tucson,Pima,AZ,58,58,40,27.2,6,6,0
A-2477316,2,35.221008,-80.817039,Charlotte,Mecklenburg,NC,48,,86,30.15,10,11.5,0
A-2923258,2,39.6908,-105.18799,Morrison,Jefferson,CO,64.4,,28,29.6,50,8.1,
A-3989043,3,39.28458,-76.7358,Catonsville,Baltimore County,MD,48.9,,86,29.76,,,
A-1777511,2,34.122635,-118.478424,Los Angeles,Los Angeles,CA,57.9,,81,30.09,4,3.5,
A-3561962,2,37.531182,-121.941176,Fremont,Alameda,CA,68,68,64,29.83,10,0,
A-2329437,2,30.247515,-97.804131,Austin,Travis,TX,43,38.2,86,30.18,10,8.1,0
A-2614139,2,39.648262,-84.277222,Miamisburg,Montgomery,OH,57.9,,97,30.06,0.2,,
A-3795488,3,38.81913,-76.91499,Suitland,Prince George's,MD,64,64,49,29.86,10,6,0
A-1284006,4,38.361118,-81.736374,Dunbar,Kanawha,WV,66,66,96,28.89,5,14,0.25
A-749866,2,37.084164,-121.977409,Scotts Valley,Santa Cruz,CA,62,62,72,29.78,10,9,0
A-1597108,2,43.089218,-83.813492,Flushing,Genesee,MI,0,,88,30.66,10,,
A-926924,2,29.628075,-95.428818,Houston,Harris,TX,50,50,86,30.07,10,3,0
A-1227767,2,29.794531,-95.475655,Houston,Harris,TX,80,80,85,30.01,7,22,0
A-2679698,2,32.713085,-96.683327,Dallas,Dallas,TX,76.6,,90,29.83,10,8.1,
A-293700,2,29.554344,-98.485954,San Antonio,Bexar,TX,97,,37,29.78,10,12.7,
A-2408381,2,28.539539,-81.244217,Orlando,Orange,FL,75,,62,30.18,10,10.4,
A-3302082,4,43.430502,-94.952369,Estherville,Dickinson,IA,-4,-18,83,28.68,10,7,0
A-1518617,2,30.730227,-85.185471,Marianna,Jackson,FL,73,,49,30.2,10,6.9,
A-4122521,2,41.06179,-81.54623,Akron,Summit,OH,41,33.1,62,30.13,10,15,
A-4229581,2,40.678589,-112.27485,Tooele,Tooele,UT,67,67,63,25.61,10,6,0
A-1351121,4,33.703339,-84.170387,Lithonia,DeKalb,GA,70,70,76,28.91,10,10,0
A-1419636,2,39.592522,-105.222504,Morrison,Jefferson,CO,32,25,100,24.07,0.25,8,0
A-1549477,2,42.271198,-71.092392,Mattapan,Suffolk,MA,48,,93,30.07,,9.2,
A-977422,2,36.140881,-86.794891,Nashville,Davidson,TN,49,47,48,29.47,10,6,0
A-4128038,3,39.24704,-84.30492,Cincinnati,Hamilton,OH,52,,89,30.32,10,,
A-1107449,3,41.787254,-72.657906,Hartford,Hartford,CT,48,48,89,29.97,5,3,0.05
A-1840812,2,39.603737,-84.169617,Dayton,Montgomery,OH,57.9,,41,30.2,10,11.5,
A-2493561,3,39.094425,-94.543129,Kansas City,Jackson,MO,35.1,32.2,70,30.25,10,3.5,
A-2356973,2,29.614115,-95.387199,Houston,Harris,TX,57.2,,88,30.01,9,12.7,
A-3169994,2,47.591603,-122.240656,Mercer Island,King,WA,36,36,86,30.26,10,0,0
A-1349843,2,33.4655,-111.972061,Phoenix,Maricopa,AZ,106,106,7,28.68,10,12,0
A-2232350,2,43.00201,-83.772697,Flint,Genesee,MI,32,26.4,88,29.7,10,5.8,
A-536071,2,32.45454,-86.360161,Millbrook,Elmore,AL,70,70,88,29.8,10,12,0
A-1094235,2,35.514404,-97.547203,Oklahoma City,Oklahoma,OK,26,18,71,28.99,10,8,0
A-2627944,3,44.959259,-93.269554,Minneapolis,Hennepin,MN,82.9,,63,29.81,10,13.8,
A-568218,2,27.441502,-82.459671,Bradenton,Manatee,FL,77,77,88,30.08,10,8,0
A-3708402,2,37.74005,-122.14384,Oakland,Alameda,CA,56,56,87,30.35,7,0,0
A-593138,2,39.008781,-122.613861,Clearlake Oaks,Lake,CA,95,95,10,29.07,10,8,0
A-66855,3,34.135918,-117.987495,Monrovia,Los Angeles,CA,59,,88,30.13,10,,
A-638536,3,29.785191,-95.751869,Katy,Harris,TX,83,83,60,29.8,10,3,0
A-3703645,2,33.881561,-117.620659,Corona,Riverside,CA,47,47,97,29.6,5,0,0
A-436217,2,47.9809,-122.188042,Everett,Snohomish,WA,52,,74,30.38,10,5.8,
A-817096,3,47.668785,-122.186928,Kirkland,King,WA,52,52,45,30.23,10,0,0
A-1424121,2,30.416386,-91.069817,Baton Rouge,East Baton Rouge,LA,90,90,55,30.01,10,10,0
A-663400,2,27.32283,-82.497482,Sarasota,Sarasota,FL,77,77,90,29.97,10,8,0
A-2974543,4,36.390497,-94.164557,Bentonville,Benton,AR,,,,28.79,10,12,0
A-2428197,2,38.494877,-121.444595,Sacramento,Sacramento,CA,30.9,,100,30.35,4,,
A-1959912,2,39.987877,-74.210815,Toms River,Ocean,NJ,73,,79,30.14,10,8.1,
A-1036324,3,43.050911,-76.144897,Syracuse,Onondaga,NY,52,52,47,29.46,10,9,0
A-4022849,2,33.08593,-96.68261,Allen,Collin,TX,93.9,,44,30.02,10,11.5,
A-3748194,2,37.989925,-122.133315,Martinez,Contra Costa,CA,48,48,68,30.33,10,0,0
A-914688,2,29.773211,-95.53157,Houston,Harris,TX,62,62,44,30.15,10,9,0
A-2259078,2,45.674774,-123.181534,Banks,Washington,OR,55,,51,30.18,10,,
A-1007722,2,44.912346,-93.064346,South Saint Paul,Dakota,MN,17,0,74,28.81,5,20,0
A-286273,2,30.190308,-97.834007,Austin,Travis,TX,75.9,,79,29.99,8,,
A-476548,2,41.499386,-71.374672,Jamestown,Newport,RI,72,,71,29.97,10,3.5,
A-3326685,2,34.155652,-118.646655,Calabasas,Los Angeles,CA,51,51,77,29.23,9,0,0
A-1588093,2,34.040642,-118.036102,South El Monte,Los Angeles,CA,57.2,,38,29.97,10,4.6,
A-1652623,2,40.889782,-73.815666,Pelham,Westchester,NY,6.1,-14.8,58,30.02,10,21.9,
A-1844380,2,34.867691,-82.404449,Greenville,Greenville,SC,61,,56,30.18,10,5.8,
A-1172148,2,35.589031,-97.709473,Yukon,Canadian,OK,77,77,69,28.47,10,5,0
A-878998,3,43.15657,-77.680611,Rochester,Monroe,NY,33,29,92,29.15,2,5,0
A-2446545,3,33.461426,-112.272591,Avondale,Maricopa,AZ,44.6,42.2,71,30.16,10,4.6,
A-3350622,2,39.960052,-75.180269,Philadelphia,Philadelphia,PA,41,34,62,30.15,10,12,0
A-2964118,2,33.246209,-84.253909,Griffin,Spalding,GA,50,50,40,29.22,10,3,0
A-2970399,2,37.807611,-79.740047,Clifton Forge,Alleghany,VA,45,45,55,26.22,10,3,0
A-4009896,4,40.61049,-103.21501,Sterling,Logan,CO,64.4,,59,30.15,10,9.2,
A-449168,2,40.145306,-75.318451,Norristown,Montgomery,PA,68,,40,29.82,10,8.1,
A-4130750,3,39.26237,-76.67274,Halethorpe,Baltimore City,MD,82.9,,49,30.04,10,9.2,
A-1398455,2,39.833012,-86.109192,Indianapolis,Marion,IN,48,43,74,29.18,10,10,0
A-667863,2,44.955643,-93.270485,Minneapolis,Hennepin,MN,34,25,75,29.21,10,13,0
A-1867519,2,43.143353,-77.547852,Rochester,Monroe,NY,79,,79,30.19,10,6.9,
A-4224596,2,46.97071,-123.734883,Aberdeen,Grays Harbor,WA,67,67,66,30.1,9,15,0
A-4110799,2,33.476776,-111.889498,Scottsdale,Maricopa,AZ,64.4,,22,30.04,20,5.8,
A-1217833,2,41.488258,-81.621567,Cleveland,Cuyahoga,OH,69,69,78,29.42,10,6,0
A-2659351,2,29.939581,-95.424591,Houston,Harris,TX,88,,61,29.96,10,4.6,
A-2340839,2,35.761719,-78.659943,Raleigh,Wake,NC,46,,89,30.46,10,,
A-1997312,2,35.081608,-80.772545,Charlotte,Mecklenburg,NC,82.9,,39,30.23,10,11.5,
A-3416105,2,42.501994,-71.118632,Reading,Middlesex,MA,40,33,60,29.87,10,12,0
A-2844205,2,38.22488,-122.1259,Fairfield,Solano,CA,62.1,,46,29.89,10,4.6,
A-613227,2,36.174679,-86.786087,Nashville,Davidson,TN,54,54,77,29.65,10,0,0
A-126260,3,28.571236,-81.375641,Orlando,Orange,FL,69.1,,87,30.22,10,6.9,
A-2196488,2,39.749916,-84.139359,Dayton,Montgomery,OH,32.4,27.9,75,29.93,10,4.6,
A-2540611,2,32.486526,-93.706657,Shreveport,Caddo,LA,77.2,,66,30.06,10,10.4,
A-959992,3,42.932457,-78.76606,Buffalo,Erie,NY,29,18,49,29.59,10,14,0
A-2083982,2,40.126274,-75.223572,Fort Washington,Montgomery,PA,64.4,,83,30,,4.6,
A-3634342,4,39.52378,-75.23595,Bridgeton,Cumberland,NJ,42,37,49,29.9,10,9,0
A-1288534,2,35.260029,-80.836823,Charlotte,Mecklenburg,NC,84,84,37,29.19,10,9,0
A-1278225,2,35.206715,-80.796761,Charlotte,Mecklenburg,NC,90,90,52,29.22,10,6,0
A-563364,3,38.662655,-90.093056,East Saint Louis,Madison,IL,69,69,26,29.59,10,16,0
A-3086525,2,45.674304,-118.841451,Pendleton,Umatilla,OR,28,28,100,28.23,0.25,0,0
A-3400593,2,25.90584,-80.243857,Opa Locka,Miami-Dade,FL,49,49,71,30.16,10,0,0
A-1298347,3,38.29084,-78.932716,Weyers Cave,Augusta,VA,83,83,49,28.74,10,8,0
A-1624026,2,39.371521,-77.20945,Mount Airy,Frederick,MD,48.2,,46,30.2,10,16.1,
A-3469789,3,40.39072,-80.07412,Pittsburgh,Allegheny,PA,50,50,76,28.6,10,14,0
A-3880530,4,39.775043,-86.270341,Indianapolis,Marion,IN,82,82,65,29.22,10,7,0
A-1292391,2,33.977951,-117.981911,Hacienda Heights,Los Angeles,CA,76,76,67,29.82,10,0,0
A-827472,2,27.821039,-82.667549,Saint Petersburg,Pinellas,FL,66,66,90,30.17,10,3,0
A-1097229,2,32.895161,-96.875237,Dallas,Dallas,TX,52,52,43,29.72,10,0,0
A-1672749,2,40.06189,-82.38591,Newark,Licking,OH,1.9,-13.8,50,30.05,10,10.4,
A-2952509,2,33.9335,-117.00008,Beaumont,Riverside,CA,66,66,86,28.31,10,3,0
A-4057536,2,37.73941,-121.59046,Tracy,Alameda,CA,57,,40,30,10,8.1,
A-2533648,2,29.634834,-95.34951,Houston,Harris,TX,84,,56,29.99,10,8.1,
A-4060765,2,29.81845,-95.56383,Houston,Harris,TX,57.2,,63,30.04,10,11.5,
A-3763077,2,34.25726,-118.472109,Mission Hills,Los Angeles,CA,52,52,100,28.91,5,5,
A-4219654,2,40.42845,-111.88805,Lehi,Utah,UT,97,97,12,25.47,10,6,0
A-1705042,2,33.926159,-81.122032,West Columbia,Lexington,SC,39.9,,100,30.09,10,,
A-2128526,3,25.978718,-80.352036,Hollywood,Broward,FL,75,,76,29.99,10,16.1,0
A-3423293,2,28.188708,-82.740127,Holiday,Pasco,FL,83,83,91,30.01,10,8,0.01
A-1183898,3,29.745399,-95.364708,Houston,Harris,TX,89,89,53,29.83,10,7,0
A-3139256,2,33.011051,-117.080086,San Diego,San Diego,CA,59,59,93,28.41,8,0,0
A-1891305,2,34.908772,-82.459251,Greenville,Greenville,SC,73.9,,93,29.8,1.8,13.8,0.02
A-4162740,2,33.91869,-118.2847,Los Angeles,Los Angeles,CA,71.1,,75,29.81,9,9.2,
A-282008,2,32.728924,-97.789139,Weatherford,Parker,TX,58.3,,53,30.17,10,3.5,
A-525250,3,33.733658,-117.815262,Tustin,Orange,CA,75,75,27,29.89,10,3,0
A-1524839,2,34.626568,-82.390076,Pelzer,Greenville,SC,62.6,,88,30.01,10,5.8,
A-3442987,2,33.884131,-118.028821,Santa Fe Springs,Los Angeles,CA,71,71,57,29.77,10,5,0
A-2866729,2,41.72631,-86.33731,South Bend,St Joseph,IN,37,34.5,89,29.9,7,3.5,
A-3812281,2,43.87033,-93.22152,Ellendale,Steele,MN,48,42,100,28.02,4,16,0
A-2536169,3,41.139324,-74.169876,Sloatsburg,Rockland,NY,73,,96,29.87,3,11.5,0.08
A-1151303,2,39.007999,-77.396713,Sterling,Loudoun,VA,49,46,86,29.59,10,7,0.01
A-691572,2,29.715919,-95.39743,Houston,Harris,TX,87,87,67,29.96,10,12,0
A-2485062,3,34.362198,-118.555321,Newhall,Los Angeles,CA,68,68,49,29.17,7,0,0
A-3315015,2,45.752145,-108.519226,Billings,Yellowstone,MT,22,14,72,26.39,10,6,0
A-62329,2,34.107338,-118.186638,Los Angeles,Los Angeles,CA,55.9,,87,29.93,10,,
A-2278611,3,38.788437,-121.222595,Rocklin,Placer,CA,53.6,,72,30.13,10,5.8,
A-1634137,3,37.774399,-122.406204,San Francisco,San Francisco,CA,55.9,,90,30.11,4,3.5,
A-3820265,2,36.561012,-119.612726,Selma,Fresno,CA,64,64,48,29.64,10,0,0
A-2677546,3,39.955505,-82.983559,Columbus,Franklin,OH,80.1,,52,30.03,10,6.9,
A-237367,2,40.171524,-75.127823,Horsham,Montgomery,PA,50,,54,29.68,10,11.5,
A-181900,2,42.505405,-83.757912,Brighton,Livingston,MI,18,2.2,73,29.81,4,18.4,
A-343745,3,33.930164,-118.36927,Los Angeles,Los Angeles,CA,59,,87,30.02,6,6.9,
A-1249583,2,30.493071,-91.1437,Baton Rouge,East Baton Rouge,LA,93,93,44,29.94,10,3,0
A-2044626,2,33.382427,-82.041161,Augusta,Richmond,GA,78.1,,74,29.9,10,8.1,
A-1853539,3,34.134548,-117.956451,Baldwin Park,Los Angeles,CA,82.4,,30,29.98,9,9.2,
A-3834778,2,43.70112,-123.20382,Drain,Douglas,OR,42,42,89,29.55,10,0,0
A-2796686,2,42.31913,-83.16642,Dearborn,Wayne,MI,73.9,,100,29.96,2.5,6.9,0.32
A-3697869,2,33.888756,-117.512886,Corona,Riverside,CA,60,60,69,29.54,10,5,0
A-3782988,2,38.540039,-121.735822,Davis,Yolo,CA,46,42,93,29.95,10,9,0
A-595159,2,39.734749,-75.694206,Wilmington,New Castle,DE,74,74,93,30.15,10,3,0
A-3371383,2,35.028222,-85.360411,Chattanooga,Hamilton,TN,51,51,80,29.4,10,7,0
A-1454426,3,33.764496,-80.96302,Swansea,Lexington,SC,67,67,70,29.81,10,7,0
A-3589281,2,35.05457,-80.85014,Charlotte,Mecklenburg,NC,82,82,45,29.36,10,13,0
A-1410488,3,39.780491,-105.136322,Wheat Ridge,Jefferson,CO,59,59,45,24.32,10,5,0
A-1425500,2,35.358292,-80.754044,Charlotte,Mecklenburg,NC,90,90,40,29.35,10,0,0
A-3472008,3,40.53459,-74.34584,Edison,Middlesex,NJ,71,71,30,29.88,10,10,0
A-1786257,2,33.821205,-80.367744,Sumter,Sumter,SC,50,,47,29.75,10,8.1,
A-4167407,4,34.06737,-117.83423,Covina,Los Angeles,CA,57,57,67,29.02,10,0,
A-1218742,3,44.971111,-93.465523,Wayzata,Hennepin,MN,86,86,59,29.02,10,14,0
A-3602376,2,44.56031,-94.1901,Gaylord,Sibley,MN,45,45,49,28.82,10,3,0
A-3546749,3,35.02198,-80.84903,Charlotte,Mecklenburg,NC,83,83,47,29.38,10,9,0
A-1853832,2,41.551281,-73.039139,Waterbury,New Haven,CT,45,,100,29.71,8,,
A-2991527,2,40.846406,-80.263162,Ellwood City,Beaver,PA,46,46,86,28.69,10,0,
A-3032958,2,40.077998,-75.159623,Wyncote,Montgomery,PA,64,64,100,29.95,3,6,0
A-1908824,3,40.067638,-75.665779,Exton,Chester,PA,64,64,94,29.57,1,0,0
A-2829803,2,41.23325,-122.27233,Dunsmuir,Siskiyou,CA,33.1,,75,30.28,10,,
A-3553511,1,32.15929,-111.0072,Tucson,Pima,AZ,102,102,12,27.07,10,10,0
A-885504,2,41.905399,-88.130646,Carol Stream,DuPage,IL,15,1,59,29.49,10,14,0
A-2715370,3,32.879417,-80.716232,Walterboro,Colleton,SC,73.4,,94,30.06,10,,
A-1909253,2,35.261253,-80.877037,Charlotte,Mecklenburg,NC,71.1,,93,30.22,2.5,5.8,
A-2564017,2,35.03492,-120.482399,Nipomo,San Luis Obispo,CA,71.1,,31,30.17,10,20.7,
A-396774,2,38.596378,-121.443672,Sacramento,Sacramento,CA,66.2,,52,30.03,10,,
A-3159679,2,47.668958,-92.419084,Virginia,St. Louis,MN,27,21,80,28.31,10,5,0
A-1213546,3,39.047146,-120.973099,Colfax,Placer,CA,82,82,19,26.89,10,5,0
A-2768693,2,41.75253,-87.94456,Willowbrook,DuPage,IL,46.9,,77,30.18,4,13.8,0.13
A-2688150,2,30.451052,-91.132172,Baton Rouge,East Baton Rouge,LA,84.9,,80,30.08,10,10.4,
A-2072231,2,32.747253,-96.75341,Dallas,Dallas,TX,84,,65,29.91,10,21.9,0
